,Exp. m/z,Theor. Mass,Error,Abundance,DBE,Cno,Hno,Nno,Ono,Sno,Formula,HeteroClass
783,496.99987000000004,496.9997835799,0.17388357681827207,4657032,18.0,22,10,0,14,0,C22H10O14,O14
784,497.0209,497.02091357989997,-0.02732259269966948,8603536,13.0,19,14,0,16,0,C19H14O16,O16
785,497.03615,497.0361685799,-0.03738138418663323,13338518,17.0,23,14,0,13,0,C23H14O13,O13
786,497.05729,497.05729857989996,-0.017261390115897095,24725406,12.0,20,18,0,15,0,C20H18O15,O15
787,497.07252,497.0725535799,-0.06755532919584512,10061732,16.0,24,18,0,12,0,C24H18O12,O12
788,497.09365999999994,497.09368357989996,-0.047435525325412786,19081132,11.0,21,22,0,14,0,C21H22O14,O14
789,497.13009000000005,497.13006857989996,0.043087516629986,12654522,10.0,22,26,0,13,0,C22H26O13,O13
790,497.14553,497.1453235799,0.4152107849302761,2167744,14.0,26,26,0,10,0,C26H26O10,O10
791,497.16637000000003,497.16645357989995,-0.16811250904015967,8280008,9.0,23,30,0,12,0,C23H30O12,O12
792,497.20295999999996,497.2028385799,0.24420636918568503,3200982,8.0,24,34,0,11,0,C24H34O11,O11
793,498.97925,498.97904857990005,0.40366444342744884,1995395,18.0,21,8,0,15,0,C21H8O15,O15
794,499.01547,499.0154335799,0.0729839150288652,15317649,17.0,22,12,0,14,0,C22H12O14,O14
795,499.03652,499.03656357989996,-0.08732807001842946,10230426,12.0,19,16,0,16,0,C19H16O16,O16
796,499.05182,499.0518185799,0.002845596351200284,20875936,16.0,23,16,0,13,0,C23H16O13,O13
797,499.07294,499.07294857989996,-0.01719167501495622,13879975,11.0,20,20,0,15,0,C20H20O15,O15
798,499.08815999999996,499.0882035799,-0.0873190344117772,12573357,15.0,24,20,0,12,0,C24H20O12,O12
799,499.10935,499.10933357989995,0.032898803825623664,10386102,10.0,21,24,0,14,0,C21H24O14,O14
800,499.12454,499.1245885799,-0.09733020785783521,5888700,14.0,25,24,0,11,0,C25H24O11,O11
801,499.14572999999996,499.1457185799,0.022879290609585348,6924996,9.0,22,28,0,13,0,C22H28O13,O13
802,499.18223,499.1821035799,0.25325447185707894,3385042,8.0,23,32,0,12,0,C23H32O12,O12
803,500.9947,500.9946985799,0.0028345610004181475,7974280,17.0,21,10,0,15,0,C21H10O15,O15
804,501.03110999999996,501.0310835799,0.05273145885903635,27176342,16.0,22,14,0,14,0,C22H14O14,O14
805,501.05222000000003,501.05221357989996,0.012813235635384904,7980446,11.0,19,18,0,16,0,C19H18O16,O16
806,501.06749,501.0674685799,0.0427489337934208,26619300,15.0,23,18,0,13,0,C23H18O13,O13
807,501.08867000000004,501.08859857990007,0.14252988428268243,6641068,10.0,20,22,0,15,0,C20H22O15,O15
808,501.10380999999995,501.1038535799,-0.08696780060973254,11423154,14.0,24,22,0,12,0,C24H22O12,O12
809,501.12490999999994,501.1249835799,-0.1468294387065174,4144570,9.0,21,26,0,14,0,C21H26O14,O14
810,501.1403,501.1402385799,0.12256070322172513,6141376,13.0,25,26,0,11,0,C25H26O11,O11
811,501.17655999999994,501.17662357989997,-0.12686126414896007,3621326,12.0,26,30,0,10,0,C26H30O10,O10
812,503.01038,503.0103485799,0.06246412246550559,15335559,16.0,21,12,0,15,0,C21H12O15,O15
813,503.04674000000006,503.0467335799,0.012762432691973228,37097620,15.0,22,16,0,14,0,C22H16O14,O14
814,503.06818,503.0678635799,0.6289809444912419,3724445,10.0,19,20,0,16,0,C19H20O16,O16
815,503.08311,503.0831185799,-0.017054637058393662,24580258,14.0,23,20,0,13,0,C23H20O13,O13
816,503.11942,503.11950357989997,-0.16612335515529308,11526321,13.0,24,24,0,12,0,C24H24O12,O12
817,503.15590999999995,503.15588857989997,0.042571498157303635,5925055,12.0,25,28,0,11,0,C25H28O11,O11
818,503.19221,503.19227357989996,-0.12635309266590836,3798220,11.0,26,32,0,10,0,C26H32O10,O10
819,503.22855,503.22865857989996,-0.2157665270473526,2364122,10.0,27,36,0,9,0,C27H36O9,O9
820,504.98965,504.9896135799,0.07212049322025377,2862963,16.0,20,10,0,16,0,C20H10O16,O16
821,505.06237000000004,505.0623835799,-0.0268875694758002,38769552,14.0,22,18,0,14,0,C22H18O14,O14
822,505.09878,505.09876857989997,0.02260963739997071,21509020,13.0,23,22,0,13,0,C23H22O13,O13
823,505.13521,505.13515357989996,0.11169307780103199,11895722,12.0,24,26,0,12,0,C24H26O12,O12
824,505.17150999999996,505.17153857989996,-0.05657464409866586,7150520,11.0,25,30,0,11,0,C25H30O11,O11
825,505.20799000000005,505.20792357989995,0.13147082022511225,2899909,10.0,26,34,0,10,0,C26H34O10,O10
826,507.00535999999994,507.0052635799,0.19017573759270076,7665255,15.0,20,12,0,16,0,C20H12O16,O16
827,507.02042,507.0205185799,-0.19442980389401263,2929260,19.0,24,12,0,13,0,C24H12O13,O13
828,507.04169,507.04164857989997,0.08168973922105803,33461876,14.0,21,16,0,15,0,C21H16O15,O15
829,507.05683,507.0569035799,-0.14511172115894805,3752570,18.0,25,16,0,12,0,C25H16O12,O12
830,507.07808,507.07803357989997,0.09154429290964189,30209666,13.0,22,20,0,14,0,C22H20O14,O14
831,507.11447000000004,507.11441857989996,0.1013974325997232,16561807,12.0,23,24,0,13,0,C23H24O13,O13
832,507.15074000000004,507.15080357989996,-0.12536685235785094,11028125,11.0,24,28,0,12,0,C24H28O12,O12
833,507.18725,507.18718857989995,0.12109947064126167,5852843,10.0,25,32,0,11,0,C25H32O11,O11
834,508.99965,508.9997835799,-0.2624360644783697,3384652,19.0,23,10,0,14,0,C23H10O14,O14
835,509.02095999999995,509.02091357989997,0.09119487773257022,12851540,14.0,20,14,0,16,0,C20H14O16,O16
836,509.03612000000004,509.0361685799,-0.09543506523115142,8694105,18.0,24,14,0,13,0,C24H14O13,O13
837,509.05735,509.05729857989996,0.10101043667364111,29292898,13.0,21,18,0,15,0,C21H18O15,O15
838,509.07248,509.0725535799,-0.14453715779131576,7852391,17.0,25,18,0,12,0,C25H18O12,O12
839,509.09374,509.09368357989996,0.11082459257584672,21625198,12.0,22,22,0,14,0,C22H22O14,O14
840,509.10894,509.1089385799,0.0027893834234614555,2697588,16.0,26,22,0,11,0,C26H22O11,O11
841,509.13010999999995,509.13006857989996,0.0813546528599179,12945788,11.0,23,26,0,13,0,C23H26O13,O13
842,509.16647,509.16645357989995,0.03224898250372694,8857993,10.0,24,30,0,12,0,C24H30O12,O12
843,509.20269,509.2028385799,-0.29178922175600863,3102103,9.0,25,34,0,11,0,C25H34O11,O11
844,511.0003,511.00017857989997,0.23761263714758526,2087981,14.0,19,12,0,17,0,C19H12O17,O17
845,511.01550999999995,511.0154335799,0.14954558108545302,9538610,18.0,23,12,0,14,0,C23H12O14,O14
846,511.03659000000005,511.03656357989996,0.05169904067040006,15547450,13.0,20,16,0,16,0,C20H16O16,O16
847,511.05177000000003,511.0518185799,-0.09505865782540594,13077568,17.0,24,16,0,13,0,C24H16O13,O13
848,511.07299000000006,511.07294857989996,0.08104537760928912,21462088,12.0,21,20,0,15,0,C21H20O15,O15
849,511.08824000000004,511.0882035799,0.07125991131125275,6519885,16.0,25,20,0,12,0,C25H20O12,O12
850,511.12455,511.1245885799,-0.0754804226614796,3786842,15.0,26,24,0,11,0,C26H24O11,O11
851,511.14567,511.1457185799,-0.09504119519038438,9522274,10.0,23,28,0,13,0,C23H28O13,O13
852,511.18201,511.1821035799,-0.1830656812024472,5307503,9.0,24,32,0,12,0,C24H32O12,O12
853,512.99452,512.9946985798999,-0.34811256424410403,5367557,18.0,22,10,0,15,0,C22H10O15,O15
854,513.0158700000001,513.0158285799001,0.08073844436277375,3860236,13.0,19,14,0,17,0,C19H14O17,O17
855,513.0310599999999,513.0310835798999,-0.045961932466192804,20586258,17.0,23,14,0,14,0,C23H14O14,O14
856,513.05222,513.0522135799,0.012513541217549412,13754137,12.0,20,18,0,16,0,C20H18O16,O16
857,513.0675200000001,513.0674685798999,0.10022093249737778,17112862,16.0,24,18,0,13,0,C24H18O13,O13
858,513.08864,513.0885985799001,0.08072699344257683,11886375,11.0,21,22,0,15,0,C21H22O15,O15
859,513.1039099999999,513.1038535799001,0.10995844094294381,8273708,15.0,25,22,0,12,0,C25H22O12,O12
860,513.12497,513.1249835799,-0.026465092280368547,7810868,10.0,22,26,0,14,0,C22H26O14,O14
861,513.14028,513.1402385799,0.08071886946081135,3811129,14.0,26,26,0,11,0,C26H26O11,O11
862,513.16135,513.1613685799001,-0.03620673979080866,5097281,9.0,23,30,0,13,0,C23H30O13,O13
863,513.17661,513.1766235799,-0.02646242914782789,2680647,13.0,27,30,0,10,0,C27H30O10,O10
864,513.19785,513.1977535799,0.1878809861285195,2351950,8.0,24,34,0,12,0,C24H34O12,O12
865,515.01037,515.0103485799001,0.0415915911765522,14827997,17.0,22,12,0,15,0,C22H12O15,O15
866,515.03153,515.0314785799002,0.09983875147955444,3809764,12.0,19,16,0,17,0,C19H16O17,O17
867,515.04672,515.0467335799,-0.026366345115381926,27116010,16.0,23,16,0,14,0,C23H16O14,O14
868,515.0679299999999,515.0678635799002,0.12895407470109288,8036850,11.0,20,20,0,16,0,C20H20O16,O16
869,515.08315,515.0831185799001,0.061000057708927226,17023478,15.0,24,20,0,13,0,C24H20O13,O13
870,515.10428,515.1042485799002,0.06099755521567506,5816831,10.0,21,24,0,15,0,C21H24O15,O15
871,515.11946,515.1195035799001,-0.0846015337739762,7889412,14.0,25,24,0,12,0,C25H24O12,O12
872,515.14067,515.1406335798999,0.07069933467727953,3336716,9.0,22,28,0,14,0,C22H28O14,O14
873,515.19228,515.1922735799001,0.012461560929648773,2914846,12.0,27,32,0,10,0,C27H32O10,O10
874,516.98972,516.9896135798999,0.20584572168300394,4213921,17.0,21,10,0,16,0,C21H10O16,O16
875,517.0260400000001,517.0259985799,0.08011221903825869,23585966,16.0,22,14,0,15,0,C22H14O15,O15
876,517.06241,517.0623835799,0.05109654233203233,31761594,15.0,23,18,0,14,0,C23H18O14,O14
877,517.08366,517.0835135799001,0.2831652838466871,3079362,10.0,20,22,0,16,0,C20H22O16,O16
878,517.0987700000001,517.0987685799001,0.0027462837017074877,16032967,14.0,24,22,0,13,0,C24H22O13,O13
879,517.13523,517.1351535799,0.1477758752800269,7861460,13.0,25,26,0,12,0,C25H26O12,O12
880,517.17147,517.1715385799,-0.13260571183971803,4580577,12.0,26,30,0,11,0,C26H30O11,O11
881,519.0052599999999,519.0052635799001,-0.0068976182554417185,8157034,16.0,21,12,0,16,0,C21H12O16,O16
882,519.0416799999999,519.0416485799001,0.060534833631456716,31762294,15.0,22,16,0,15,0,C22H16O15,O15
883,519.07803,519.0780335799001,-0.006896651053335662,29149058,14.0,23,20,0,14,0,C23H20O14,O14
884,519.11442,519.1144185799001,0.002735620259226946,13748112,13.0,24,24,0,13,0,C24H24O13,O13
885,519.15088,519.1508035799002,0.1472021218453003,8365981,12.0,25,28,0,12,0,C25H28O12,O12
886,519.18718,519.1871885799002,-0.016525639223847817,5022634,11.0,26,32,0,11,0,C26H32O11,O11
887,521.0209,521.0209135799,-0.026064021016926286,14682666,15.0,21,14,0,16,0,C21H14O16,O16
888,521.0360099999999,521.0361685798999,-0.30435487895013075,4586032,19.0,25,14,0,13,0,C25H14O13,O13
889,521.0572900000001,521.0572985799,-0.016466327146986384,32320054,14.0,22,18,0,15,0,C22H18O15,O15
890,521.09374,521.0936835799001,0.1082724693716196,18876996,13.0,23,22,0,14,0,C23H22O14,O14
891,521.13008,521.1300685799,0.02191410685605511,11106896,12.0,24,26,0,13,0,C24H26O13,O13
892,521.1664,521.1664535799001,-0.10280765348603484,7582301,11.0,25,30,0,12,0,C25H30O12,O12
893,521.20293,521.2028385799,0.17540215299526177,4471402,10.0,26,34,0,11,0,C26H34O11,O11
894,523.03659,523.0365635799001,0.05051291211853473,18369762,14.0,21,16,0,16,0,C21H16O16,O16
895,523.0518099999999,523.0518185799,-0.01640353737364512,6517992,18.0,25,16,0,13,0,C25H16O13,O13
896,523.073,523.0729485799002,0.09830387890195325,23743726,13.0,22,20,0,15,0,C22H20O15,O15
897,523.08839,523.0882035799001,0.35638368181919083,4279540,17.0,26,20,0,12,0,C26H20O12,O12
898,523.10943,523.1093335799002,0.18432112295589845,15715579,12.0,23,24,0,14,0,C23H24O14,O14
899,523.1456900000001,523.1457185799002,-0.05463085924740319,9161992,11.0,24,28,0,13,0,C24H28O13,O13
900,523.21848,523.2184885798999,-0.016398311848705577,2502945,9.0,26,36,0,11,0,C26H36O11,O11
901,524.99456,524.9946985798999,-0.263964379694575,3471230,19.0,23,10,0,15,0,C23H10O15,O15
902,525.01599,525.0158285799001,0.30745758712464694,5023622,14.0,20,14,0,17,0,C20H14O17,O17
903,525.0310599999999,525.0310835798999,-0.044911436206364445,11296650,18.0,24,14,0,14,0,C24H14O14,O14
904,525.05221,525.0522135799,-0.006818179172398536,17534866,13.0,21,18,0,16,0,C21H18O16,O16
905,525.0674700000001,525.0674685798999,0.0027046050892059205,10551191,17.0,25,18,0,13,0,C25H18O13,O13
906,525.0885900000001,525.0885985799001,-0.016339909260328137,16281502,12.0,22,22,0,15,0,C22H22O15,O15
907,525.125,525.1249835799,0.031268936938021505,9641898,11.0,23,26,0,14,0,C23H26O14,O14
908,525.1614400000001,525.1613685799001,0.1359964845930942,6657975,10.0,24,30,0,13,0,C24H30O13,O13
909,525.1976900000001,525.1977535799,-0.1210589715629737,3676099,9.0,25,34,0,12,0,C25H34O12,O12
910,527.01035,527.0103485799001,0.002694633841917224,9331237,18.0,23,12,0,15,0,C23H12O15,O15
911,527.03157,527.0314785799002,0.17346231396484413,7057964,13.0,20,16,0,17,0,C20H16O17,O17
912,527.04677,527.0467335799,0.06910222137599094,18149936,17.0,24,16,0,14,0,C24H16O14,O14
913,527.0679299999999,527.0678635799002,0.12601811710750582,11690552,12.0,21,20,0,16,0,C21H20O16,O16
914,527.0831099999999,527.0831185799001,-0.01627807809749584,11104829,16.0,25,20,0,13,0,C25H20O13,O13
915,527.10428,527.1042485799002,0.059608891275742606,8745540,11.0,22,24,0,15,0,C22H24O15,O15
916,527.11952,527.1195035799001,0.031150621008967642,5485129,15.0,26,24,0,12,0,C26H24O12,O12
917,527.1406599999999,527.1406335798999,0.05011964225081377,4801104,10.0,23,28,0,14,0,C23H28O14,O14
918,527.15597,527.1558885799001,0.1544516559704073,2810454,14.0,27,28,0,11,0,C27H28O11,O11
919,528.98966,528.9896135798999,0.0877523846261155,3175606,18.0,22,10,0,16,0,C22H10O16,O16
920,529.0260099999999,529.0259985799,0.021587029608624454,18134210,17.0,23,14,0,15,0,C23H14O15,O15
921,529.0473400000001,529.0471285799,0.3996243220140944,4594889,12.0,20,18,0,17,0,C20H18O17,O17
922,529.06242,529.0623835799,0.06883895184384071,23041230,16.0,24,18,0,14,0,C24H18O14,O14
923,529.08367,529.0835135799001,0.2956434964523331,6575317,11.0,21,22,0,16,0,C21H22O16,O16
924,529.0987700000001,529.0987685799001,0.0026839977801035838,12211418,15.0,25,22,0,13,0,C25H22O13,O13
925,529.11999,529.1198985799001,0.17277766375037312,4308193,10.0,22,26,0,15,0,C22H26O15,O15
926,529.13529,529.1351535799,0.2578171174439453,5995750,14.0,26,26,0,12,0,C26H26O12,O12
927,529.1563,529.1562835799001,0.03103071888585686,2930925,9.0,23,30,0,14,0,C23H30O14,O14
928,529.1716,529.1715385799,0.11606841169319307,3188978,13.0,27,30,0,11,0,C27H30O11,O11
929,531.00525,531.0052635799001,-0.02557394619829656,8869705,17.0,22,12,0,16,0,C22H12O16,O16
930,531.0416799999999,531.0416485799001,0.059166922083426436,27744086,16.0,23,16,0,15,0,C23H16O15,O15
931,531.0780900000001,531.0780335799001,0.10623693024642428,20510562,15.0,24,20,0,14,0,C24H20O14,O14
932,531.11442,531.1144185799001,0.00267381165083236,10549101,14.0,25,24,0,13,0,C25H24O13,O13
933,531.15077,531.1508035799002,-0.06322102874053509,6242169,13.0,26,28,0,12,0,C26H28O12,O12
934,531.1872,531.1871885799002,0.021499200332599496,3424132,12.0,27,32,0,11,0,C27H32O11,O11
935,533.02098,533.0209135799,0.12461068279196526,17095122,16.0,22,14,0,16,0,C22H14O16,O16
936,533.05735,533.0572985799,0.09646261322834591,28768734,15.0,23,18,0,15,0,C23H18O15,O15
937,533.0937299999999,533.0936835799001,0.0870768145196987,18569706,14.0,24,22,0,14,0,C24H22O14,O14
938,533.13005,533.1300685799,-0.03485059486266118,10340854,13.0,25,26,0,13,0,C25H26O13,O13
939,533.1664400000001,533.1664535799001,-0.025470282217914465,5734914,12.0,26,30,0,12,0,C26H30O12,O12
940,533.20284,533.2028385799,0.0026633392233864272,3021325,11.0,27,34,0,11,0,C27H34O11,O11
941,535.00011,535.0001785799001,-0.128186686427572,3503175,16.0,21,12,0,17,0,C21H12O17,O17
942,535.0152099999999,535.0154335799001,-0.4178943001657107,2294348,20.0,25,12,0,14,0,C25H12O14,O14
943,535.03659,535.0365635799001,0.04937998964802792,21306450,15.0,22,16,0,16,0,C22H16O16,O16
944,535.05164,535.0518185799,-0.33376187831723564,4281431,19.0,26,16,0,13,0,C26H16O13,O13
945,535.073,535.0729485799002,0.09609923269445153,26197086,14.0,23,20,0,15,0,C23H20O15,O15
946,535.10937,535.1093335799002,0.06806104387734324,13286505,13.0,24,24,0,14,0,C24H24O14,O14
947,535.1458,535.1457185799002,0.1521456623965754,7974005,12.0,25,28,0,13,0,C25H28O13,O13
948,535.18222,535.1821035799002,0.217533619077697,5598336,11.0,26,32,0,12,0,C26H32O12,O12
949,537.01591,537.0158285799001,0.15161582861968867,6971068,15.0,21,14,0,17,0,C21H14O17,O17
950,537.03102,537.0310835798999,-0.11839147092145424,6915776,19.0,25,14,0,14,0,C25H14O14,O14
951,537.05224,537.0522135799,0.04919465799196682,22314694,14.0,22,18,0,16,0,C22H18O16,O16
952,537.08862,537.0885985799001,0.039881874101340246,18030290,13.0,23,22,0,15,0,C23H22O15,O15
953,537.1039599999999,537.1038535799001,0.19813691348442383,2322135,17.0,27,22,0,12,0,C27H22O12,O12
954,537.12499,537.1249835799,0.0119527115990724,11140829,12.0,24,26,0,14,0,C24H26O14,O14
955,537.1614599999999,537.1613685799001,0.17019112906140493,7454441,11.0,25,30,0,13,0,C25H30O13,O13
956,537.19775,537.1977535799,-0.006664026291079656,3047156,10.0,26,34,0,12,0,C26H34O12,O12
957,539.01045,539.0103485799001,0.18815983804843026,6281503,19.0,24,12,0,15,0,C24H12O15,O15
958,539.0315099999999,539.0314785799002,0.05828991622840272,8528165,14.0,21,16,0,17,0,C21H16O17,O17
959,539.04678,539.0467335799,0.08611516802226014,10776874,18.0,25,16,0,14,0,C25H16O14,O14
960,539.06794,539.0678635799002,0.14176341237846227,17572144,13.0,22,20,0,16,0,C22H20O16,O16
961,539.0831099999999,539.0831185799001,-0.01591572778371765,7878965,17.0,26,20,0,13,0,C26H20O13,O13
962,539.10432,539.1042485799002,0.1324792005357248,10301756,12.0,23,24,0,15,0,C23H24O15,O15
963,539.14067,539.1406335798999,0.06755213350828573,6930759,11.0,24,28,0,14,0,C24H28O14,O14
964,539.1770799999999,539.1770185798999,0.1139145361906972,4036946,10.0,25,32,0,13,0,C25H32O13,O13
965,540.98974,540.9896135798999,0.2336830447130302,3097459,19.0,23,10,0,16,0,C23H10O16,O16
966,541.02602,541.0259985799,0.039591627832562114,13554558,18.0,24,14,0,15,0,C24H14O15,O15
967,541.0472599999999,541.0471285799,0.24289954237093486,8598404,13.0,21,18,0,17,0,C21H18O17,O17
968,541.0624799999999,541.0623835799,0.17820514386878852,15422345,17.0,25,18,0,14,0,C25H18O14,O14
969,541.08357,541.0835135799001,0.10427244312410158,9864079,12.0,22,22,0,16,0,C22H22O16,O16
970,541.09875,541.0987685799001,-0.03433735432743669,7730068,16.0,26,22,0,13,0,C26H22O13,O13
971,541.12006,541.1198985799001,0.298307455114938,4705178,11.0,23,26,0,15,0,C23H26O15,O15
972,541.13506,541.1351535799,-0.17293258338164946,3153822,15.0,27,26,0,12,0,C27H26O12,O12
973,541.1562700000001,541.1562835799001,-0.02509422962248505,4225957,10.0,24,30,0,14,0,C24H30O14,O14
974,541.19251,541.1926685799,-0.2930193057361477,2322351,9.0,25,34,0,13,0,C25H34O13,O13
975,543.00533,543.0052635799001,0.12231944020580984,8058311,18.0,23,12,0,16,0,C23H12O16,O16
976,543.0265400000001,543.0263935799002,0.2696371698068312,2429389,13.0,20,16,0,18,0,C20H16O18,O18
977,543.0416700000001,543.0416485799001,0.03944467250261754,21120464,17.0,24,16,0,15,0,C24H16O15,O15
978,543.0629299999999,543.0627785798999,0.27882614307008624,5010903,12.0,21,20,0,17,0,C21H20O17,O17
979,543.07804,543.0780335799001,0.011821689537652145,16483804,16.0,25,20,0,14,0,C25H20O14,O14
980,543.09914,543.0991635798999,-0.04341730108262484,4363746,11.0,22,24,0,16,0,C22H24O16,O16
981,543.11455,543.1144185799001,0.24197497882084354,7706086,15.0,26,24,0,13,0,C26H24O13,O13
982,543.1356599999999,543.1355485798999,0.20514234480689741,3047917,10.0,23,28,0,15,0,C23H28O15,O15
983,543.15077,543.1508035799002,-0.06182426684699438,3999217,14.0,27,28,0,12,0,C27H28O12,O12
984,543.1721,543.1719335798999,0.3063856760332648,2454007,9.0,24,32,0,14,0,C24H32O14,O14
985,543.1874,543.1871885799002,0.3892214402140183,2388988,13.0,28,32,0,11,0,C28H32O11,O11
986,545.02097,545.0209135799,0.10351914688603014,16394254,17.0,23,14,0,16,0,C23H14O16,O16
987,545.05736,545.0572985799,0.11268558398582501,23693336,16.0,24,18,0,15,0,C24H18O15,O15
988,545.0613099999999,545.0608035798999,0.9291075356794171,2339354,38.0,42,10,0,2,0,C42H10O2,O2
989,545.0938,545.0936835799001,0.2135781487922629,15239203,15.0,25,22,0,14,0,C25H22O14,O14
990,547.00034,547.0001785799001,0.2951006348666696,4729407,17.0,22,12,0,17,0,C22H12O17,O17
991,547.0366,547.0365635799001,0.06657708528165834,21686858,16.0,23,16,0,16,0,C23H16O16,O16
992,547.07299,547.0729485799002,0.07571220607206514,22760020,15.0,24,20,0,15,0,C24H20O15,O15
993,547.1094099999999,547.1093335799002,0.13967975876216113,11700830,14.0,25,24,0,14,0,C25H24O14,O14
994,547.14574,547.1457185799002,0.039148802855341815,6406760,13.0,26,28,0,13,0,C26H28O13,O13
995,547.21848,547.2184885798999,-0.015679111944860463,3337852,11.0,28,36,0,11,0,C28H36O11,O11
996,549.0158799999999,549.0158285799001,0.09365868362500734,8096879,16.0,22,14,0,17,0,C22H14O17,O17
997,549.05228,549.0522135799,0.12097228340182761,21400696,15.0,23,18,0,16,0,C23H18O16,O16
998,549.06733,549.0674685798999,-0.25239138700386804,2771069,19.0,27,18,0,13,0,C27H18O13,O13
999,549.08868,549.0885985799001,0.14828226272154596,18369666,14.0,24,22,0,15,0,C24H22O15,O15
1000,549.12507,549.1249835799,0.15737783315445464,8899724,13.0,25,26,0,14,0,C25H26O14,O14
1001,549.1614900000001,549.1613685799001,0.2211009493846937,6493335,12.0,26,30,0,13,0,C26H30O13,O13
1002,549.1978,549.1977535799,0.08452347033741128,3593376,11.0,27,34,0,12,0,C27H34O12,O12
1003,551.03152,551.0314785799002,0.07516830059524038,11345553,15.0,22,16,0,17,0,C22H16O17,O17
1004,551.04668,551.0467335799,-0.09723295081114104,6481557,19.0,26,16,0,14,0,C26H16O14,O14
1005,551.0679299999999,551.0678635799002,0.12052980067596414,18247322,14.0,23,20,0,16,0,C23H20O16,O16
1006,551.0830599999999,551.0831185799001,-0.10629957293288217,4126367,18.0,27,20,0,13,0,C27H20O13,O13
1007,551.10427,551.1042485799002,0.03886760068539613,11742884,13.0,24,24,0,15,0,C24H24O15,O15
1008,551.14074,551.1406335798999,0.1930906444308536,7290542,12.0,25,28,0,14,0,C25H28O14,O14
1009,551.17709,551.1770185798999,0.12957742735476238,6284984,11.0,26,32,0,13,0,C26H32O13,O13
1010,551.2132,551.2134035798999,-0.36933046000150793,2235074,10.0,27,36,0,12,0,C27H36O12,O12
1011,552.98959,552.9896135798999,-0.0426407645348356,2454679,20.0,24,10,0,16,0,C24H10O16,O16
1012,553.01105,553.0107435799001,0.5540942981483358,2412701,15.0,21,14,0,18,0,C21H14O18,O18
1013,553.02607,553.0259985799,0.12914419964768806,8568993,19.0,25,14,0,15,0,C25H14O15,O15
1014,553.04723,553.0471285799,0.18338419054689364,11591846,14.0,22,18,0,17,0,C22H18O17,O17
1015,553.0624,553.0623835799,0.029689417475573594,8061099,18.0,26,18,0,14,0,C26H18O14,O14
1016,553.0835900000001,553.0835135799001,0.1381709960286151,12669104,13.0,23,22,0,16,0,C23H22O16,O16
1017,553.11996,553.1198985799001,0.1110430126274928,8044730,12.0,24,26,0,15,0,C24H26O15,O15
1018,553.1563,553.1562835799001,0.0296843773990698,4323523,11.0,25,30,0,14,0,C25H30O14,O14
1019,553.19285,553.1926685799,0.3279510202115027,3165389,10.0,26,34,0,13,0,C26H34O13,O13
1020,555.00522,555.0052635799001,-0.0785215977928737,5753505,19.0,24,12,0,16,0,C24H12O16,O16
1021,555.0265099999999,555.0263935799002,0.20975597032919155,3705510,14.0,21,16,0,18,0,C21H16O18,O18
1022,555.04166,555.0416485799001,0.020575212552599028,12755626,18.0,25,16,0,15,0,C25H16O15,O15
1023,555.06288,555.0627785798999,0.18271825084071927,8454831,13.0,22,20,0,17,0,C22H20O17,O17
1024,555.0781,555.0780335799001,0.11965903143659681,10191539,17.0,26,20,0,14,0,C26H20O14,O14
1025,555.09925,555.0991635798999,0.15568407541716822,6529721,12.0,23,24,0,16,0,C23H24O16,O16
1026,555.1144400000001,555.1144185799001,0.03858681970162624,5079741,16.0,27,24,0,13,0,C27H24O13,O13
1027,555.13578,555.1355485798999,0.41687134000650805,4612802,11.0,24,28,0,15,0,C24H28O15,O15
1028,555.15087,555.1508035799002,0.11964334635128036,2592454,15.0,28,28,0,12,0,C28H28O12,O12
1029,555.1718900000001,555.1719335798999,-0.07849802415507574,3775179,10.0,25,32,0,14,0,C25H32O14,O14
1030,557.02099,557.0209135799,0.13719431011521444,12518557,18.0,24,14,0,16,0,C24H14O16,O16
1031,557.0423400000001,557.0420435799,0.5321323650545919,3214498,13.0,21,18,0,18,0,C21H18O18,O18
1032,557.0573400000001,557.0572985799,0.07435518779181097,18355366,17.0,25,18,0,15,0,C25H18O15,O15
1033,557.07869,557.0784285799001,0.4692698308430613,4299948,12.0,22,22,0,17,0,C22H22O17,O17
1034,557.11482,557.1148135799001,0.011523836292282414,3568821,11.0,23,26,0,16,0,C23H26O16,O16
1035,557.13005,557.1300685799,-0.033349304008200825,5606584,15.0,27,26,0,13,0,C27H26O13,O13
1036,557.15105,557.1511985799001,-0.2666778792197381,2667710,10.0,24,30,0,15,0,C24H30O15,O15
1037,557.16648,557.1664535799001,0.04741868374782959,2465985,14.0,28,30,0,12,0,C28H30O12,O12
1038,559.03664,559.0365635799001,0.13669964531294662,17143438,17.0,24,16,0,16,0,C24H16O16,O16
1039,559.07303,559.0729485799002,0.14563412527621886,19093142,16.0,25,20,0,15,0,C25H20O15,O15
1040,559.1094099999999,559.1093335799002,0.13668185297794944,9369247,15.0,26,24,0,14,0,C26H24O14,O14
1041,559.14577,559.1457185799002,0.0919618948789972,4576936,14.0,27,28,0,13,0,C27H28O13,O13
1042,559.18202,559.1821035799002,-0.14946812437495977,2721457,13.0,28,32,0,12,0,C28H32O12,O12
1043,561.0159,561.0158285799001,0.12730496399373184,8534122,17.0,23,14,0,17,0,C23H14O17,O17
1044,561.0522900000001,561.0522135799,0.13620853500321256,18937970,16.0,24,18,0,16,0,C24H18O16,O16
